,bond_id,bond_nm,price,stock_id,stock_nm,margin_flg,btype,orig_iss_amt,curr_iss_amt,convert_dt,convert_price,next_put_dt,redeem_dt,force_redeem,redeem_flag,redeem_price,redeem_price_ratio,real_force_redeem_price,redeem_remain_days,redeem_real_days,redeem_total_days,recount_dt,redeem_count_days,redeem_tc,sprice,delist_dt,maturity_dt,upper_price_adj,redeem_icon,redeem_orders,at_maturity,redeem_count,after_next_put_dt,force_redeem_price
394,123220,易瑞转债,139.962,300942,易瑞生物,R,C,3.280,2.908,2024-02-26,8.87,2027-08-17,,本次（2025年7月28日至2025年8月20日）不提前赎回，自2025年11月21日起算,N,115.00,130%,-,-1,0,30,2025-11-21,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,10.82,,2029-08-18,0.000,G,-1060,0,0/15 | 30,0,11.531
395,123242,赛龙转债,146.000,301131,聚赛龙,R,C,2.500,2.495,2025-01-13,36.40,2028-07-10,,本次（2025年7月21日至2025年8月20日）不提前赎回，以2025年11月20日后的首个交易日重新计算,N,115.00,130%,-,-1,0,30,2025-11-21,15,如果公司股票在任意连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,47.70,,2030-07-08,0.000,G,-1060,0,0/15 | 30,0,47.320
396,127104,姚记转债,165.678,002605,姚记科技,,C,5.831,5.827,2024-07-31,20.08,2028-01-24,,本次（2024年10月21日至2024年11月20日）不提前赎回，2025年11月20日后首个交易日重新计算,N,115.00,130%,-,-1,0,30,2025-11-21,15,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含130%）；,28.11,,2030-01-24,0.000,G,-1060,0,0/15 | 30,0,26.104
397,123222,博俊转债,197.457,300926,博俊科技,R,C,5.000,2.440,2024-03-14,16.68,2027-09-07,,本次（2025年4月28日至2025年5月21日）不提前赎回，自2025年11月21日后首个交易日重新计算,N,115.00,130%,-,-1,0,30,2025-11-22,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,30.49,,2029-09-08,0.000,G,-1061,0,0/15 | 30,0,21.684
398,123249,英搏转债,185.764,300681,英搏尔,R,C,8.172,6.929,2025-04-30,17.43,2028-10-24,,本次（2025年4月30日至2025年5月23日）不提前赎回，以2025年11月23日后首个交易日重新计算,N,110.00,130%,-,-1,0,30,2025-11-24,15,如果公司 A 股股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含130%）；,29.63,,2030-10-24,0.000,G,-1063,0,0/15 | 30,0,22.659
399,123054,思特转债,146.829,300608,思特奇,,C,2.710,1.667,2020-12-16,9.88,2024-06-10,,本次（2025年8月4日至2025年8月22日）不提前赎回，自2025年11月24日后首个交易日重新计算,N,115.00,130%,-,-1,0,30,2025-11-25,15,如果公司股票连续三十个交 易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%(含130%),12.49,,2026-06-10,0.000,G,-1064,0,0/15 | 30,1,12.844
400,111016,神通转债,158.784,605228,神通科技,,C,5.770,5.492,2024-01-31,11.52,2027-07-26,,本次（2025年8月11日至2025年8月29日）不提前赎回，自2025年11月29日之后首个交易日重新起算,N,115.00,130%,-,-1,0,30,2025-11-30,15,如果公司股票在连续三十个交易日内至少有十五个交易日的收盘价不低于当期转股价格的130%（含130%）；,17.72,,2029-07-25,0.000,G,-1069,0,0/15 | 30,0,14.976
401,113069,博23转债,188.381,601137,博威合金,R,C,17.000,14.125,2024-06-28,14.68,2027-12-21,,本次（2025年8月11日至2025年8月29日）不提前赎回，以2025年11月29日之后首个交易日重新计算,N,109.00,130%,-,-1,0,30,2025-11-30,15,如果本公司股票在任意连续 30 个交易日中至少有 15 个交易日的收盘价不低于当期转股价格的 130%（含 130%）,25.48,,2028-12-22,0.000,G,-1069,0,0/15 | 30,0,19.084
402,113632,鹤21转债,135.219,603733,仙鹤股份,R,C,20.500,20.167,2022-05-23,18.99,2025-11-17,,本次（2025年8月11日至2025年9月2日）不提前赎回，以2025年12月2日之后的首个交易日重新起算,N,112.00,130%,-,-1,0,30,2025-12-03,15,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),23.25,,2027-11-17,0.000,G,-1072,0,0/15 | 30,0,24.687
403,113667,春23转债,153.141,603890,春秋电子,R,C,5.700,5.699,2023-09-25,10.15,2027-03-16,,本次（2025年8月15日至2025年9月5日）不提前赎回，自2025年12月5日之后的首个交易日重新起算,N,115.00,130%,-,-1,0,30,2025-12-08,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含130%）；,14.13,,2029-03-17,0.000,G,-1077,0,0/15 | 30,0,13.195
404,123236,家联转债,144.747,301193,家联科技,R,C,7.500,7.012,2024-06-28,15.33,2027-12-21,,本次（2025年8月5日至2025年9月5日）不提前赎回，自2025年12月5日后首个交易日重新计算,N,115.00,130%,-,-1,0,30,2025-12-08,15,如果公司股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,19.25,,2029-12-22,0.000,G,-1077,0,0/15 | 30,0,19.929
405,127092,运机转债,232.122,001288,运机集团,,C,7.300,5.251,2024-03-27,12.09,2027-09-20,,本次（2024年11月18日至2024年12月6日）不提前赎回，以2025年12月6日后的首个交易日起重新计算,N,116.00,130%,-,-1,0,30,2025-12-08,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,26.09,,2029-09-21,0.000,G,-1077,0,0/15 | 30,0,15.717
406,118004,博瑞转债,291.700,688166,博瑞医药,R,C,4.650,4.428,2022-07-11,34.74,2026-01-05,,本次（2025年8月22日至2025年9月11日）不提前赎回，以2025年12月12日为首个交易日重新计算,N,115.00,130%,-,-1,0,30,2025-12-12,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,96.61,,2028-01-04,0.000,G,-1081,0,0/15 | 30,0,45.162
407,123211,阳谷转债,182.026,300121,阳谷华泰,,C,6.500,3.072,2024-02-02,9.32,2027-07-26,,本次（2025年5月22日至2025年6月12日）不提前赎回，2025年12月12日后首个交易日重新计算,N,115.00,130%,-,-1,0,30,2025-12-13,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）；,15.53,,2029-07-27,0.000,G,-1082,0,0/15 | 30,0,12.116
408,123187,超达转债,148.562,301186,超达装备,R,C,4.690,2.734,2023-10-11,31.23,2027-04-05,,本次（2025年5月26日至2025年6月17日）不提前赎回，以2025年12月17日之后的首个交易日重新起算,N,115.00,130%,-,-1,0,30,2025-12-18,15,如果公司股票在任意连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含）,43.60,,2029-04-04,0.000,G,-1087,0,0/15 | 30,0,40.599
409,113588,润达转债,154.200,603108,润达医疗,R,C,5.500,2.342,2020-12-23,12.97,2024-06-17,,本次（2025年8月25日至2025年9月17日）不提前赎回，以2025年12月17日之后的首个交易日重新起算,N,109.00,130%,-,-1,0,30,2025-12-18,15,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%(含 130%),16.35,,2026-06-17,0.000,G,-1087,0,0/15 | 30,1,16.861
410,123159,崧盛转债,179.059,301002,崧盛股份,R,C,2.944,2.656,2023-04-10,24.35,2026-09-25,,本次（2025年8月26日至2025年9月18日）不提前赎回，自2025年12月18日后首个交易日重新计算,N,114.00,130%,-,-1,0,30,2025-12-19,15,如果公司股票在连续 30 个交易日中至少 15 个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,40.60,,2028-09-27,0.000,G,-1088,0,0/15 | 30,0,31.655
411,110074,精达转债,283.792,600577,精达股份,R,C,7.870,2.701,2021-02-25,3.35,2024-08-19,,本次（2025年5月28日至2025年6月18日）不提前赎回，以2025年12月19日为首个交易日重新计算,N,112.00,130%,-,-1,0,30,2025-12-19,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%(含 130%),8.83,,2026-08-19,0.000,G,-1088,0,0/15 | 30,1,4.355
412,123241,欧通转债,515.187,300870,欧陆通,R,C,6.445,2.606,2025-01-13,43.98,2028-07-05,,本次（2025年9月1日至2025年9月19日）不提前赎回，自2025年12月19日后首个交易日重新计算,N,112.00,130%,-,-1,0,30,2025-12-22,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,213.89,,2030-07-05,0.000,G,-1091,0,0/15 | 30,0,57.174
413,118013,道通转债,195.699,688208,道通科技,R,C,12.800,12.797,2023-01-16,22.55,2026-07-07,,本次（2025年6月9日至2025年7月1日）不提前赎回，以2026年1月2日为首个交易日重新计算,N,115.00,130%,-,-1,0,30,2026-01-02,15,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,38.49,,2028-07-08,0.000,G,-1102,0,0/15 | 30,0,29.315
414,127053,豪美转债,235.562,002988,豪美新材,,C,8.240,2.584,2022-07-28,17.57,2026-01-23,,本次（2025年6月18日至2025年7月8日）不提前赎回，以2026年1月8日后首个交易日起重新计算,N,118.00,130%,-,-1,0,30,2026-01-09,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,40.90,,2028-01-24,0.000,G,-1109,0,0/15 | 30,0,22.841
415,123209,聚隆转债,212.927,300644,南京聚隆,,C,2.185,1.674,2024-02-01,17.77,2027-07-26,,本次（2025年7月3日至2025年7月23日）不提前赎回，自2026年1月23日后首个交易日重新计算,N,113.00,130%,-,-1,0,30,2026-01-26,15,如果公司 A 股股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%；,35.94,,2029-07-26,0.000,G,-1126,0,0/15 | 30,0,23.101
416,118048,利扬转债,222.318,688135,利扬芯片,R,C,5.200,4.847,2025-01-08,16.12,2028-07-03,,本次（2025年7月7日至2025年8月6日）不提前赎回，以2026年2月7日为首个交易日重新计算,N,115.00,130%,-,-1,0,30,2026-02-07,15,如果公司 A 股股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,34.78,,2030-07-02,0.000,G,-1138,0,0/15 | 30,0,20.956
417,127096,泰坦转债,148.501,003036,泰坦股份,,C,2.955,2.919,2024-05-06,13.27,2027-10-25,,本次（2025年7月21日至2025年8月8日）不提前赎回，以2026年2月8日后首个交易日起重新计算,N,115.00,130%,-,-1,0,30,2026-02-09,15,如果公司 A 股股票连续 30 个交易日中至少有 15 个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,16.53,,2029-10-25,0.000,G,-1140,0,0/15 | 30,0,17.251
418,127076,中宠转2,217.743,002891,中宠股份,R,C,7.690,4.838,2023-05-04,27.46,2026-10-26,,本次（2025年1月15日至2025年2月12日）不提前赎回，自2026年2月12日后首个交易日重新计算,N,112.00,130%,-,-1,0,30,2026-02-13,15,如果公司股票在连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含130%）,53.15,,2028-10-25,0.000,G,-1144,0,0/15 | 30,0,35.698
419,123237,佳禾转债,150.457,300793,佳禾智能,,C,10.040,4.316,2024-07-10,13.46,2028-01-03,,本次（2025年7月24日至2025年8月15日）不提前赎回，自2026年2月17日后首个交易日重新计算,N,113.00,130%,-,-1,0,30,2026-02-18,15,如果公司股票在任意连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,17.34,,2030-01-04,0.000,G,-1149,0,0/15 | 30,0,17.498
420,123246,远信转债,157.465,301053,远信工业,R,C,2.865,2.297,2025-02-24,22.95,2028-08-16,,本次（2025年7月21日至2025年8月19日）不提前赎回，以2026年2月19日后首个交易日重新计算,N,118.00,130%,-,-1,0,30,2026-02-20,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,34.88,,2030-08-16,0.000,G,-1151,0,0/15 | 30,0,29.835
421,127055,精装转债,198.661,002989,中天精装,,C,5.770,2.085,2022-08-29,18.50,2026-02-23,,本次（2025年1月22日至2025年2月21日）不提前赎回，至2026年2月21日均不提前赎回,N,115.00,130%,-,-1,0,30,2026-02-23,15,"如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含
130%）",36.44,,2028-02-22,0.000,G,-1154,0,0/15 | 30,0,24.050
422,123247,万凯转债,172.623,301216,万凯新材,R,C,27.000,21.776,2025-02-24,11.30,2029-08-16,,本次（2025年7月29日至2025年8月21日）不提前赎回，自2026年2月21日后首个交易日重新计算,N,110.00,130%,-,-1,0,30,2026-02-23,15,在本次可转债转股期内，如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%），,19.48,,2030-08-16,0.000,G,-1154,0,0/15 | 30,0,14.690
423,123188,水羊转债,176.308,300740,水羊股份,R,C,6.950,6.723,2023-10-11,13.54,2027-04-05,,本次（2025年8月7日至2025年8月27日）不提前赎回，自2026年2月27日后首个交易日重新计算,N,115.00,130%,-,-1,0,30,2026-03-02,15,如果公司 A 股股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%（含）,21.57,,2029-04-04,0.000,G,-1161,0,0/15 | 30,0,17.602
424,113687,振华转债,256.193,603067,振华股份,R,C,4.062,4.060,2025-01-20,8.20,2028-07-12,,本次（2025年2月19日至2025年3月11日）不提前赎回，自2026年3月11日之后的首个交易日重新起算,N,110.00,130%,-,-1,0,30,2026-03-12,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,17.67,,2030-07-12,0.000,G,-1171,0,0/15 | 30,0,10.660
425,123213,天源转债,191.082,301127,武汉天源,R,C,10.000,3.261,2024-02-05,7.14,2027-07-27,,本次（2025年8月25日至2025年9月12日）不提前赎回，自2026年3月12日后首个交易日重新计算,N,112.00,130%,-,-1,0,30,2026-03-13,15,如果公司 A 股股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,13.11,,2029-07-28,0.000,G,-1172,0,0/15 | 30,0,9.282
426,118030,睿创转债,224.241,688002,睿创微纳,R,C,15.647,14.694,2023-07-06,39.21,2026-12-29,,本次（2025年8月28日至2025年9月17日）不提前赎回，以2026年3月18日为首个交易日重新计算,N,110.00,130%,-,-1,0,30,2026-03-18,15,如果公司 A 股股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,81.39,,2028-12-30,0.000,G,-1177,0,0/15 | 30,0,50.973
427,127037,银轮转债,454.181,002126,银轮股份,R,C,7.000,5.055,2021-12-13,10.39,2025-06-06,,本次（2025年5月1日至2025年5月26日）不提前赎回，2026年5月26日后首个交易日重新计算,N,110.00,130%,-,-1,0,30,2026-05-27,15,如果公司股票在任何连续三十个交易日中至少十五个交易日 的收盘价格不低于当期转股价格的 130%(含 130%),41.19,,2027-06-07,0.000,G,-1247,0,0/15 | 30,1,13.507
428,110077,洪城转债,194.594,600461,洪城环境,R,C,18.000,6.685,2021-05-26,4.88,2024-11-19,,本次（2025年6月22日至2025年7月11日）不提前赎回，以2026年7月12日为首个交易日重新计算,N,110.00,130%,-,-1,0,30,2026-07-12,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),8.88,,2026-11-20,0.000,G,-1293,0,0/15 | 30,1,6.344
429,123034,通光转债,182.080,300265,通光线缆,,C,2.970,0.771,2020-05-08,7.88,2023-11-03,,"本次（2025年7月7日至2025年7月31日）不提前赎回，至2025年11月3日（到期日）均不行使
提前赎回权利",N,113.00,130%,-,-1,0,30,2025-11-04,15,如果公司股票任意连续30个交易日中至少有15个交易日的收盘价不低于当期转股价格的130%(含 130%),9.15,2025-10-29,2025-11-04,0.000,G,-3043,0,0/15 | 30,1,10.244
430,113030,东风转债,151.567,601515,东峰集团,R,C,2.953,1.907,2020-06-30,3.10,2024-01-12,,本次（2025年7月31日至2025年8月20日）不提前赎回，至到期日止均不提前赎回,N,112.00,130%,-,-1,0,30,2025-12-24,15,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%(含130%),4.66,,2025-12-24,0.000,G,-3093,0,0/15 | 30,1,4.030
